TRID,TransactionDate,ToFC,FromWH,Quantity
3527,2019-11-19 18:50:55,FC00001,WH00002,23
3528,2019-11-19 19:19:04,FC00006,WH00005,32
3529,2019-11-19 20:41:56,FC00006,WH00006,17
3530,2019-11-20 00:12:28,FC00006,WH00005,38
3531,2019-11-20 00:34:36,FC00001,WH00003,35
3532,2019-11-20 00:36:28,FC00006,WH00004,26
3533,2019-11-20 03:26:33,FC00007,WH00005,32
3534,2019-11-20 06:53:33,FC00007,WH00004,29
3535,2019-11-20 09:21:07,FC00006,WH00004,34
3536,2019-11-20 14:11:13,FC00003,WH00003,39
3537,2019-11-20 14:22:52,FC00001,WH00003,34
3538,2019-11-20 15:06:14,FC00004,WH00001,13
3539,2019-11-20 18:05:53,FC00001,WH00003,35
3540,2019-11-20 19:23:34,FC00006,WH00005,34
3541,2019-11-20 22:40:49,FC00007,WH00005,22
3542,2019-11-20 23:07:47,FC00001,WH00003,35
3543,2019-11-21 01:34:33,FC00004,WH00003,12
3544,2019-11-21 02:28:58,FC00002,WH00001,21
3545,2019-11-21 02:40:13,FC00001,WH00002,33
3546,2019-11-21 02:59:52,FC00005,WH00004,16
3547,2019-11-21 04:53:18,FC00007,WH00006,27
3548,2019-11-21 06:14:12,FC00005,WH00004,28
3549,2019-11-21 06:37:12,FC00006,WH00006,39
3550,2019-11-21 07:18:15,FC00007,WH00005,38
3551,2019-11-21 09:24:01,FC00007,WH00004,35
3552,2019-11-21 09:45:42,FC00004,WH00002,28
3553,2019-11-21 10:02:26,FC00007,WH00006,10
3554,2019-11-21 11:01:55,FC00006,WH00006,16
3555,2019-11-21 16:01:27,FC00008,WH00006,13
3556,2019-11-21 16:36:30,FC00008,WH00006,31
3557,2019-11-21 19:38:23,FC00005,WH00006,15
3558,2019-11-22 01:13:14,FC00007,WH00006,36
3559,2019-11-22 04:14:31,FC00001,WH00002,26
3560,2019-11-22 05:16:43,FC00002,WH00003,38
3561,2019-11-22 05:38:33,FC00006,WH00004,30
3562,2019-11-22 06:13:57,FC00005,WH00005,37
3563,2019-11-22 07:16:23,FC00003,WH00001,37
3564,2019-11-22 09:30:56,FC00005,WH00006,32
3565,2019-11-22 14:00:01,FC00001,WH00003,20
3566,2019-11-22 16:35:54,FC00006,WH00006,24
3567,2019-11-22 16:35:55,FC00005,WH00004,12
3568,2019-11-22 17:34:32,FC00007,WH00004,10
3569,2019-11-22 23:04:10,FC00005,WH00006,31
3570,2019-11-22 23:15:56,FC00008,WH00004,32
3571,2019-11-22 23:45:16,FC00003,WH00003,24
3572,2019-11-23 00:19:37,FC00005,WH00005,14
3573,2019-11-23 03:45:34,FC00002,WH00003,29
3574,2019-11-23 05:48:55,FC00002,WH00001,16
3575,2019-11-23 06:45:31,FC00003,WH00002,31
3576,2019-11-23 09:18:58,FC00007,WH00005,38
3577,2019-11-23 10:43:13,FC00004,WH00003,10
3578,2019-11-23 10:55:56,FC00002,WH00001,29
3579,2019-11-23 12:11:20,FC00008,WH00005,19
3580,2019-11-23 13:12:45,FC00002,WH00002,12
3581,2019-11-23 13:23:35,FC00007,WH00005,23
3582,2019-11-23 14:27:06,FC00005,WH00006,18
3583,2019-11-24 05:35:41,FC00007,WH00006,30
3584,2019-11-24 05:45:16,FC00001,WH00002,21
3585,2019-11-24 09:18:01,FC00007,WH00004,15
3586,2019-11-24 11:19:46,FC00002,WH00003,36
3587,2019-11-24 12:52:28,FC00002,WH00002,30
3588,2019-11-24 15:12:14,FC00005,WH00005,24
3589,2019-11-24 15:44:46,FC00006,WH00004,37
3590,2019-11-24 15:58:09,FC00006,WH00006,30
3591,2019-11-24 16:40:15,FC00003,WH00003,22
3592,2019-11-24 18:19:52,FC00004,WH00001,33
3593,2019-11-24 19:40:56,FC00007,WH00005,26
3594,2019-11-24 20:25:16,FC00005,WH00005,37
3595,2019-11-24 21:32:21,FC00007,WH00005,15
3596,2019-11-24 23:14:50,FC00005,WH00005,26
3597,2019-11-25 01:57:26,FC00001,WH00002,28
3598,2019-11-25 05:42:52,FC00006,WH00006,15
3599,2019-11-25 07:21:45,FC00004,WH00002,25
3600,2019-11-25 08:47:32,FC00004,WH00001,16
3601,2019-11-25 12:53:40,FC00008,WH00005,32
3602,2019-11-25 14:10:42,FC00006,WH00004,30
3603,2019-11-25 15:33:05,FC00001,WH00003,21
3604,2019-11-25 18:49:03,FC00004,WH00003,33
3605,2019-11-25 21:31:36,FC00004,WH00001,22
3606,2019-11-26 01:10:02,FC00005,WH00004,21
3607,2019-11-26 02:33:01,FC00002,WH00002,19
3608,2019-11-26 03:49:19,FC00008,WH00004,12
3609,2019-11-26 04:13:52,FC00002,WH00003,24
3610,2019-11-26 05:14:06,FC00007,WH00006,15
3611,2019-11-26 06:33:15,FC00005,WH00005,33
3612,2019-11-26 16:58:48,FC00007,WH00004,30
3613,2019-11-26 18:36:08,FC00001,WH00003,21
3614,2019-11-26 18:44:42,FC00005,WH00005,16
3615,2019-11-26 19:50:58,FC00004,WH00003,13
3616,2019-11-26 21:09:56,FC00002,WH00001,31
3617,2019-11-27 01:17:51,FC00005,WH00006,32
3618,2019-11-27 03:25:53,FC00004,WH00001,36
3619,2019-11-27 06:59:41,FC00005,WH00006,14
3620,2019-11-27 09:11:38,FC00006,WH00006,15
3621,2019-11-27 09:53:36,FC00006,WH00004,11
3622,2019-11-27 11:17:06,FC00003,WH00002,38
3623,2019-11-27 11:50:08,FC00004,WH00002,38
3624,2019-11-27 11:59:36,FC00008,WH00006,37
3625,2019-11-27 13:14:33,FC00005,WH00006,31
3626,2019-11-27 13:20:06,FC00008,WH00004,15
3627,2019-11-27 14:00:09,FC00001,WH00002,13
3628,2019-11-27 14:43:35,FC00006,WH00006,15
3629,2019-11-27 15:51:35,FC00008,WH00006,32
3630,2019-11-27 16:05:37,FC00008,WH00006,24
3631,2019-11-27 16:22:14,FC00006,WH00006,27
3632,2019-11-27 21:09:27,FC00002,WH00001,26
3633,2019-11-27 22:32:45,FC00002,WH00001,28
3634,2019-11-28 00:06:58,FC00001,WH00002,39
3635,2019-11-28 02:22:05,FC00008,WH00005,15
3636,2019-11-28 03:14:36,FC00003,WH00003,32
3637,2019-11-28 05:05:55,FC00001,WH00001,19
3638,2019-11-28 06:10:59,FC00001,WH00002,39
3639,2019-11-28 07:53:19,FC00003,WH00003,35
3640,2019-11-28 08:18:47,FC00001,WH00001,29
3641,2019-11-28 09:32:12,FC00002,WH00003,28
3642,2019-11-28 11:51:59,FC00005,WH00006,13
3643,2019-11-28 13:55:56,FC00006,WH00004,15
3644,2019-11-28 16:14:05,FC00005,WH00005,15
3645,2019-11-28 17:49:25,FC00006,WH00006,30
3646,2019-11-28 18:27:48,FC00006,WH00004,29
3647,2019-11-28 21:45:37,FC00001,WH00001,15
3648,2019-11-28 22:29:47,FC00006,WH00006,32
3649,2019-11-29 00:44:43,FC00006,WH00005,23
3650,2019-11-29 05:39:13,FC00006,WH00006,26
3651,2019-11-29 07:15:17,FC00004,WH00002,26
3652,2019-11-29 07:35:57,FC00002,WH00003,18
3653,2019-11-29 07:37:30,FC00001,WH00001,38
3654,2019-11-29 08:02:00,FC00003,WH00001,27
3655,2019-11-29 11:52:49,FC00005,WH00005,38
3656,2019-11-29 12:45:38,FC00003,WH00001,18
3657,2019-11-29 13:29:27,FC00005,WH00005,34
3658,2019-11-29 13:39:26,FC00003,WH00002,31
3659,2019-11-29 14:39:47,FC00007,WH00004,37
3660,2019-11-29 16:23:51,FC00001,WH00003,26
3661,2019-11-29 19:10:18,FC00007,WH00005,22
3662,2019-11-29 21:06:05,FC00005,WH00005,18
3663,2019-11-29 21:24:02,FC00001,WH00002,17
3664,2019-11-29 23:24:28,FC00001,WH00003,25
3665,2019-11-30 01:17:01,FC00005,WH00004,13
3666,2019-11-30 01:55:55,FC00005,WH00006,29
3667,2019-11-30 03:00:18,FC00006,WH00005,31
3668,2019-11-30 03:07:12,FC00008,WH00004,29
3669,2019-11-30 03:17:37,FC00007,WH00006,28
3670,2019-11-30 07:15:48,FC00005,WH00005,34
3671,2019-11-30 08:34:40,FC00002,WH00003,15
3672,2019-11-30 08:56:18,FC00008,WH00004,37
3673,2019-11-30 08:56:58,FC00001,WH00003,14
3674,2019-11-30 16:54:44,FC00005,WH00006,16
3675,2019-11-30 17:32:31,FC00002,WH00002,25
3676,2019-11-30 18:52:34,FC00003,WH00002,20
3677,2019-11-30 19:35:43,FC00001,WH00001,19
3678,2019-11-30 19:39:01,FC00007,WH00005,21
3679,2019-11-30 20:43:17,FC00003,WH00001,32
3680,2019-11-30 21:54:22,FC00008,WH00004,28
3681,2019-11-30 21:56:51,FC00008,WH00004,13
3682,2019-12-01 01:35:49,FC00001,WH00002,14
3683,2019-12-01 02:09:15,FC00002,WH00001,31
3684,2019-12-01 02:25:40,FC00002,WH00003,34
3685,2019-12-01 07:03:18,FC00002,WH00001,30
3686,2019-12-01 15:31:21,FC00005,WH00005,34
3687,2019-12-01 16:31:46,FC00008,WH00006,24
3688,2019-12-01 20:36:33,FC00002,WH00001,17
3689,2019-12-01 23:16:42,FC00004,WH00002,19
3690,2019-12-02 04:19:54,FC00008,WH00005,34
3691,2019-12-02 05:41:30,FC00002,WH00001,39
3692,2019-12-02 07:27:33,FC00006,WH00004,14
3693,2019-12-02 08:28:54,FC00007,WH00006,27
3694,2019-12-02 12:50:37,FC00003,WH00002,33
3695,2019-12-02 13:09:41,FC00002,WH00001,19
3696,2019-12-02 13:21:15,FC00005,WH00005,21
3697,2019-12-02 15:19:25,FC00001,WH00001,25
3698,2019-12-02 20:05:53,FC00002,WH00002,13
3699,2019-12-03 00:49:06,FC00005,WH00004,30
3700,2019-12-03 01:19:48,FC00005,WH00006,18
3701,2019-12-03 01:56:08,FC00001,WH00001,12
3702,2019-12-03 03:24:14,FC00003,WH00002,25
3703,2019-12-03 06:07:03,FC00004,WH00003,15
3704,2019-12-03 12:01:23,FC00004,WH00003,17
3705,2019-12-03 14:04:57,FC00007,WH00004,29
3706,2019-12-03 14:58:11,FC00008,WH00004,33
3707,2019-12-03 15:27:07,FC00003,WH00003,17
3708,2019-12-03 15:56:52,FC00001,WH00001,34
3709,2019-12-03 23:42:43,FC00001,WH00003,16
3710,2019-12-04 03:26:13,FC00005,WH00004,12
3711,2019-12-04 05:42:15,FC00004,WH00002,34
3712,2019-12-04 06:34:02,FC00001,WH00003,18
3713,2019-12-04 07:19:08,FC00003,WH00003,10
3714,2019-12-04 10:11:58,FC00008,WH00005,31
3715,2019-12-04 11:07:53,FC00005,WH00004,23
3716,2019-12-04 11:42:19,FC00007,WH00006,29
3717,2019-12-04 16:41:00,FC00003,WH00001,39
3718,2019-12-04 17:59:02,FC00001,WH00002,15
3719,2019-12-05 00:20:07,FC00007,WH00004,13
3720,2019-12-05 00:31:16,FC00006,WH00004,30
3721,2019-12-05 03:38:03,FC00005,WH00005,15
3722,2019-12-05 04:58:55,FC00008,WH00004,24
3723,2019-12-05 06:24:17,FC00003,WH00002,39
3724,2019-12-05 06:48:03,FC00002,WH00003,22
3725,2019-12-05 07:12:16,FC00006,WH00006,11
3726,2019-12-05 07:20:58,FC00007,WH00005,10
3727,2019-12-05 07:25:58,FC00001,WH00002,27
3728,2019-12-05 07:43:38,FC00006,WH00005,20
3729,2019-12-05 12:36:13,FC00008,WH00005,20
3730,2019-12-05 14:55:42,FC00007,WH00005,37
3731,2019-12-05 16:28:55,FC00005,WH00005,29
3732,2019-12-05 17:29:33,FC00001,WH00003,13
3733,2019-12-05 17:51:26,FC00003,WH00003,11
3734,2019-12-05 18:29:38,FC00005,WH00005,23
3735,2019-12-05 21:09:49,FC00007,WH00005,30
3736,2019-12-05 22:10:43,FC00005,WH00004,24
3737,2019-12-05 22:38:42,FC00003,WH00002,16
3738,2019-12-06 07:39:38,FC00002,WH00001,25
3739,2019-12-06 16:10:33,FC00008,WH00005,29
3740,2019-12-06 16:15:24,FC00004,WH00001,12
3741,2019-12-06 17:12:29,FC00002,WH00001,22
3742,2019-12-06 18:05:53,FC00005,WH00004,14
3743,2019-12-06 20:27:46,FC00003,WH00001,39
3744,2019-12-07 00:15:44,FC00005,WH00004,23
3745,2019-12-07 03:05:26,FC00007,WH00006,29
3746,2019-12-07 04:37:14,FC00003,WH00001,21
3747,2019-12-07 05:25:16,FC00005,WH00006,13
3748,2019-12-07 07:05:10,FC00001,WH00002,12
3749,2019-12-07 07:45:38,FC00005,WH00006,20
3750,2019-12-07 08:34:37,FC00005,WH00006,29
3751,2019-12-07 10:03:51,FC00006,WH00005,29
3752,2019-12-07 10:29:39,FC00005,WH00005,27
3753,2019-12-07 20:09:09,FC00004,WH00002,19
3754,2019-12-07 22:55:45,FC00004,WH00002,38
3755,2019-12-08 00:10:04,FC00006,WH00006,13
3756,2019-12-08 01:22:34,FC00006,WH00006,38
3757,2019-12-08 08:18:22,FC00003,WH00003,39
3758,2019-12-08 09:31:20,FC00003,WH00001,28
3759,2019-12-08 10:18:25,FC00008,WH00005,38
3760,2019-12-08 16:57:21,FC00007,WH00005,22
3761,2019-12-08 20:24:25,FC00008,WH00006,17
3762,2019-12-08 21:52:50,FC00007,WH00005,17
3763,2019-12-09 00:39:37,FC00008,WH00006,15
3764,2019-12-09 01:25:49,FC00003,WH00003,38
3765,2019-12-09 01:30:24,FC00008,WH00004,23
3766,2019-12-09 02:14:54,FC00005,WH00005,36
3767,2019-12-09 03:08:42,FC00006,WH00005,11
3768,2019-12-09 06:34:43,FC00003,WH00002,34
3769,2019-12-09 19:23:30,FC00006,WH00005,22
3770,2019-12-10 03:27:30,FC00006,WH00006,35
3771,2019-12-10 06:47:36,FC00003,WH00002,20
3772,2019-12-10 07:05:48,FC00007,WH00006,21
3773,2019-12-10 07:55:24,FC00002,WH00002,24
3774,2019-12-10 14:47:06,FC00007,WH00004,33
3775,2019-12-10 15:55:51,FC00005,WH00005,19
3776,2019-12-10 17:00:29,FC00007,WH00005,24
3777,2019-12-10 19:12:57,FC00006,WH00006,21
3778,2019-12-10 21:56:28,FC00006,WH00006,39
3779,2019-12-10 23:30:47,FC00007,WH00006,37
3780,2019-12-11 07:37:29,FC00006,WH00004,11
3781,2019-12-11 07:43:31,FC00003,WH00003,16
3782,2019-12-11 11:54:17,FC00008,WH00006,29
3783,2019-12-11 13:06:49,FC00005,WH00006,32
3784,2019-12-11 16:33:13,FC00008,WH00006,37
3785,2019-12-11 18:27:53,FC00007,WH00004,32
3786,2019-12-11 19:24:45,FC00005,WH00004,10
3787,2019-12-11 22:21:31,FC00004,WH00002,35
3788,2019-12-11 22:32:06,FC00006,WH00004,35
3789,2019-12-12 00:23:57,FC00006,WH00006,11
3790,2019-12-12 01:17:34,FC00008,WH00006,28
3791,2019-12-12 07:05:14,FC00005,WH00005,35
3792,2019-12-12 08:33:59,FC00008,WH00004,31
3793,2019-12-12 18:38:47,FC00002,WH00002,19
3794,2019-12-12 21:31:37,FC00006,WH00004,26
3795,2019-12-13 00:03:39,FC00002,WH00003,42
3796,2019-12-13 00:23:17,FC00006,WH00005,16
3797,2019-12-13 00:46:42,FC00008,WH00004,15
3798,2019-12-13 01:44:50,FC00003,WH00003,23
3799,2019-12-13 02:35:54,FC00007,WH00005,22
3800,2019-12-13 04:09:53,FC00002,WH00003,37
3801,2019-12-13 04:47:30,FC00003,WH00003,34
3802,2019-12-13 08:51:17,FC00005,WH00004,10
3803,2019-12-13 10:11:46,FC00003,WH00001,37
3804,2019-12-13 10:21:01,FC00006,WH00006,34
3805,2019-12-13 10:37:21,FC00002,WH00003,31
3806,2019-12-13 11:54:24,FC00002,WH00003,21
3807,2019-12-13 13:10:33,FC00006,WH00004,21
3808,2019-12-13 18:22:38,FC00007,WH00006,27
3809,2019-12-13 21:33:38,FC00008,WH00006,11
3810,2019-12-13 22:40:13,FC00003,WH00003,21
3811,2019-12-13 23:40:53,FC00007,WH00005,17
3812,2019-12-14 07:02:46,FC00005,WH00006,13
3813,2019-12-14 07:32:22,FC00008,WH00004,14
3814,2019-12-14 07:32:30,FC00005,WH00006,17
3815,2019-12-14 10:21:55,FC00003,WH00002,25
3816,2019-12-14 15:23:42,FC00005,WH00006,29
3817,2019-12-14 15:51:18,FC00008,WH00006,10
3818,2019-12-14 17:43:56,FC00002,WH00001,19
3819,2019-12-14 19:22:30,FC00008,WH00004,32
3820,2019-12-14 21:02:16,FC00008,WH00006,28
3821,2019-12-14 21:53:28,FC00006,WH00005,14
3822,2019-12-15 03:16:09,FC00007,WH00004,34
3823,2019-12-15 06:56:17,FC00005,WH00006,10
3824,2019-12-15 07:51:00,FC00007,WH00006,12
3825,2019-12-15 09:03:26,FC00005,WH00004,15
3826,2019-12-15 10:36:51,FC00001,WH00001,35
3827,2019-12-15 10:46:15,FC00003,WH00003,13
3828,2019-12-15 13:04:42,FC00008,WH00005,21
3829,2019-12-15 15:27:35,FC00005,WH00004,27
3830,2019-12-15 15:33:32,FC00001,WH00002,18
3831,2019-12-15 16:30:35,FC00007,WH00005,16
3832,2019-12-15 16:40:19,FC00005,WH00004,18
3833,2019-12-15 16:53:34,FC00001,WH00003,39
3834,2019-12-15 22:48:26,FC00006,WH00006,32
3835,2019-12-15 23:45:32,FC00001,WH00001,16
3836,2019-12-15 23:58:16,FC00005,WH00006,16
3837,2019-12-16 01:52:28,FC00006,WH00004,37
3838,2019-12-16 03:09:18,FC00005,WH00004,35
3839,2019-12-16 07:17:10,FC00003,WH00003,38
3840,2019-12-16 09:30:07,FC00001,WH00002,38
3841,2019-12-16 10:20:35,FC00004,WH00002,34
3842,2019-12-16 10:51:14,FC00007,WH00005,31
3843,2019-12-16 12:21:03,FC00001,WH00002,21
3844,2019-12-16 14:38:03,FC00001,WH00001,27
3845,2019-12-16 18:57:45,FC00008,WH00006,16
3846,2019-12-16 20:56:27,FC00006,WH00004,24
3847,2019-12-16 21:06:22,FC00005,WH00005,13
3848,2019-12-16 21:57:37,FC00003,WH00003,27
3849,2019-12-16 23:47:35,FC00006,WH00006,17
3850,2019-12-17 00:37:00,FC00004,WH00002,25
3851,2019-12-17 01:15:37,FC00005,WH00004,31
3852,2019-12-17 04:25:26,FC00003,WH00001,19
3853,2019-12-17 05:24:04,FC00002,WH00003,32
3854,2019-12-17 09:24:55,FC00003,WH00001,21
3855,2019-12-17 11:33:12,FC00005,WH00005,36
3856,2019-12-17 11:53:59,FC00006,WH00004,17
3857,2019-12-17 12:53:43,FC00006,WH00004,18
3858,2019-12-17 13:11:43,FC00002,WH00001,28
3859,2019-12-17 14:12:07,FC00003,WH00002,18
3860,2019-12-17 16:19:24,FC00002,WH00001,18
3861,2019-12-17 19:50:01,FC00004,WH00002,29
3862,2019-12-17 20:53:13,FC00001,WH00001,19
3863,2019-12-17 21:35:27,FC00007,WH00005,18
3864,2019-12-17 22:54:38,FC00001,WH00002,15
3865,2019-12-18 00:11:24,FC00007,WH00004,25
3866,2019-12-18 00:14:56,FC00005,WH00005,35
3867,2019-12-18 04:16:38,FC00004,WH00003,27
3868,2019-12-18 08:23:21,FC00005,WH00005,32
3869,2019-12-18 11:24:45,FC00008,WH00005,34
3870,2019-12-18 14:28:45,FC00001,WH00002,18
3871,2019-12-18 14:30:30,FC00001,WH00002,29
3872,2019-12-18 17:01:06,FC00004,WH00003,14
3873,2019-12-18 17:29:05,FC00004,WH00002,38
3874,2019-12-18 18:58:01,FC00002,WH00003,26
3875,2019-12-19 03:52:42,FC00007,WH00006,19
3876,2019-12-19 04:23:33,FC00004,WH00002,12
3877,2019-12-19 05:26:07,FC00005,WH00004,25
3878,2019-12-19 06:30:24,FC00003,WH00002,18
3879,2019-12-19 07:25:16,FC00006,WH00006,38
3880,2019-12-19 08:19:43,FC00007,WH00004,25
3881,2019-12-19 11:32:44,FC00003,WH00003,12
3882,2019-12-19 12:41:04,FC00001,WH00003,39
3883,2019-12-19 20:27:47,FC00005,WH00004,24
3884,2019-12-20 00:44:19,FC00001,WH00003,13
3885,2019-12-20 01:46:29,FC00004,WH00003,22
3886,2019-12-20 02:07:11,FC00006,WH00005,37
3887,2019-12-20 09:33:36,FC00007,WH00004,36
3888,2019-12-20 10:46:33,FC00001,WH00002,35
3889,2019-12-20 12:10:00,FC00008,WH00006,13
3890,2019-12-20 12:42:27,FC00002,WH00001,10
3891,2019-12-20 14:04:07,FC00006,WH00004,36
3892,2019-12-20 18:58:24,FC00001,WH00001,27
3893,2019-12-20 19:25:51,FC00002,WH00002,20
3894,2019-12-21 00:35:43,FC00006,WH00004,10
3895,2019-12-21 03:08:03,FC00002,WH00001,37
3896,2019-12-21 07:23:16,FC00006,WH00004,29
3897,2019-12-21 10:12:37,FC00007,WH00004,13
3898,2019-12-21 12:47:15,FC00004,WH00003,23
3899,2019-12-21 13:24:44,FC00001,WH00003,37
3900,2019-12-21 21:50:46,FC00007,WH00005,17
3901,2019-12-22 05:00:52,FC00004,WH00002,35
3902,2019-12-22 10:07:22,FC00001,WH00003,20
3903,2019-12-22 10:17:59,FC00008,WH00006,32
3904,2019-12-22 11:27:54,FC00008,WH00006,22
3905,2019-12-22 16:31:10,FC00002,WH00001,27
3906,2019-12-22 23:30:29,FC00003,WH00001,32
3907,2019-12-23 02:12:43,FC00006,WH00005,24
3908,2019-12-23 04:13:43,FC00003,WH00001,29
3909,2019-12-23 05:27:28,FC00006,WH00006,19
3910,2019-12-23 05:40:48,FC00001,WH00001,10
3911,2019-12-23 07:10:15,FC00007,WH00005,10
3912,2019-12-23 08:05:40,FC00004,WH00001,14
3913,2019-12-23 08:29:38,FC00007,WH00004,18
3914,2019-12-23 08:41:41,FC00008,WH00005,21
3915,2019-12-23 10:35:26,FC00003,WH00002,14
3916,2019-12-23 14:27:00,FC00005,WH00006,34
3917,2019-12-23 19:25:46,FC00006,WH00006,22
3918,2019-12-23 22:00:13,FC00005,WH00006,33
3919,2019-12-24 02:47:46,FC00008,WH00004,21
3920,2019-12-24 04:26:18,FC00007,WH00004,32
3921,2019-12-24 05:26:51,FC00008,WH00004,28
3922,2019-12-24 08:35:37,FC00004,WH00002,38
3923,2019-12-24 09:07:45,FC00001,WH00003,20
3924,2019-12-24 10:41:35,FC00004,WH00002,16
3925,2019-12-24 10:52:03,FC00004,WH00002,33
3926,2019-12-24 14:12:23,FC00008,WH00005,34
3927,2019-12-24 18:36:26,FC00001,WH00002,18
3928,2019-12-24 21:16:24,FC00003,WH00001,25
3929,2019-12-25 00:42:34,FC00004,WH00001,36
3930,2019-12-25 01:52:43,FC00007,WH00005,19
3931,2019-12-25 07:01:01,FC00004,WH00001,35
3932,2019-12-25 10:04:24,FC00004,WH00001,33
3933,2019-12-25 10:55:06,FC00001,WH00002,35
3934,2019-12-25 14:11:46,FC00002,WH00003,20
3935,2019-12-25 20:34:48,FC00008,WH00005,24
3936,2019-12-25 21:27:01,FC00005,WH00005,37
3937,2019-12-25 23:23:22,FC00005,WH00004,27
3938,2019-12-26 01:33:07,FC00001,WH00003,14
3939,2019-12-26 03:14:13,FC00002,WH00003,37
3940,2019-12-26 06:19:03,FC00004,WH00003,14
3941,2019-12-26 07:03:37,FC00004,WH00003,28
3942,2019-12-26 12:45:17,FC00008,WH00006,26
3943,2019-12-26 15:51:46,FC00004,WH00001,12
3944,2019-12-26 20:53:21,FC00005,WH00005,11
3945,2019-12-27 00:38:07,FC00005,WH00005,17
3946,2019-12-27 00:38:29,FC00006,WH00004,22
3947,2019-12-27 03:04:18,FC00008,WH00006,35
3948,2019-12-27 04:45:31,FC00004,WH00003,16
3949,2019-12-27 06:00:29,FC00002,WH00002,15
3950,2019-12-27 07:46:13,FC00003,WH00001,15
3951,2019-12-27 15:40:01,FC00006,WH00006,25
3952,2019-12-27 17:09:28,FC00003,WH00001,28
3953,2019-12-27 20:19:37,FC00005,WH00006,36
3954,2019-12-28 01:24:54,FC00003,WH00003,26
3955,2019-12-28 01:28:44,FC00005,WH00006,34
3956,2019-12-28 01:51:50,FC00007,WH00006,17
3957,2019-12-28 02:32:34,FC00008,WH00006,14
3958,2019-12-28 04:47:21,FC00006,WH00004,26
3959,2019-12-28 06:21:43,FC00002,WH00003,17
3960,2019-12-28 07:31:22,FC00003,WH00002,13
3961,2019-12-28 10:06:16,FC00008,WH00004,17
3962,2019-12-28 13:59:22,FC00007,WH00004,39
3963,2019-12-28 14:36:33,FC00002,WH00003,26
3964,2019-12-28 14:44:19,FC00001,WH00002,39
3965,2019-12-28 19:29:31,FC00004,WH00002,36
3966,2019-12-29 00:28:52,FC00002,WH00003,33
3967,2019-12-29 05:59:08,FC00008,WH00006,26
3968,2019-12-29 10:30:13,FC00004,WH00002,37
3969,2019-12-29 11:22:04,FC00005,WH00006,28
3970,2019-12-29 11:30:03,FC00002,WH00002,16
3971,2019-12-29 12:55:41,FC00005,WH00006,24
3972,2019-12-29 13:37:46,FC00006,WH00004,31
3973,2019-12-29 16:42:57,FC00004,WH00003,11
3974,2019-12-29 17:51:18,FC00006,WH00006,13
3975,2019-12-29 18:50:32,FC00005,WH00004,18
3976,2019-12-29 20:34:36,FC00001,WH00003,32
3977,2019-12-29 22:27:07,FC00007,WH00006,17
3978,2019-12-30 01:32:22,FC00007,WH00006,10
3979,2019-12-30 01:32:28,FC00006,WH00006,35
3980,2019-12-30 03:17:41,FC00008,WH00004,13
3981,2019-12-30 06:22:39,FC00003,WH00002,32
3982,2019-12-30 10:24:42,FC00007,WH00004,19
3983,2019-12-30 12:06:12,FC00005,WH00004,37
3984,2019-12-30 12:29:42,FC00002,WH00001,22
3985,2019-12-30 13:43:04,FC00006,WH00004,32
3986,2019-12-30 14:24:03,FC00005,WH00006,19
3987,2019-12-30 17:51:24,FC00003,WH00002,32
3988,2019-12-30 18:44:50,FC00007,WH00005,24
3989,2019-12-30 21:04:36,FC00007,WH00006,11
3990,2019-12-30 22:17:54,FC00007,WH00005,22
3991,2019-12-31 01:04:44,FC00006,WH00005,20
3992,2019-12-31 01:50:16,FC00001,WH00002,33
3993,2019-12-31 03:35:04,FC00006,WH00006,20
3994,2019-12-31 07:05:56,FC00005,WH00004,11
3995,2019-12-31 11:27:51,FC00007,WH00006,29
3996,2019-12-31 17:10:21,FC00002,WH00003,35
3997,2019-12-31 19:35:07,FC00003,WH00001,36
3998,2019-12-31 21:45:07,FC00005,WH00005,34
3999,2019-12-31 23:19:37,FC00005,WH00005,16
